id,sentence_id,sentence,correct_answer_label,query_id,modified_question,new_response,result
1591,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1591,"is the oldest surviving imp house in eu , cognize for its historical architecture and peculiar animate being care , turn up in the traditional schönbrunn zoo , see the oldest still - exist zoological garden in the universe ?? Return a JSON boolean.",True,true
1592,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1592,"is the old survive monkey business firm in europe , known for its historical architecture and peculiar animal attention , locate in the traditional schönbrunn menagerie , consider the older still - existing zoo in the existence ?? Return a JSON boolean.",False,false
1593,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1593,"is the older last scamp house in europe , know for its historical architecture and peculiar animate being aid , located in the traditional schönbrunn zoological garden , considered the old still - existing zoological garden in the existence ?? Return a JSON boolean.",True,true
1594,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1594,"is the old last monkey business firm in european union , known for its historical architecture and particular beast aid , located in the traditional schönbrunn menagerie , see the old still - be menagerie in the world ?? Return a JSON boolean.",False,false
1595,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1595,"is the oldest last monkey firm in european union , known for its historical architecture and particular animate being attention , turn up in the traditional schönbrunn zoo , consider the oldest still - exist zoo in the universe ?? Return a JSON boolean.",False,false
1596,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1596,"is the older survive scamp business firm in eu , cognize for its historic computer architecture and special animate being aid , located in the traditional schönbrunn menagerie , consider the old still - existing zoological garden in the universe ?? Return a JSON boolean.",False,false
1597,78,"Is the oldest surviving monkey house in Europe, known for its historic architecture and special animal care, located in the traditional Schönbrunn Zoo, considered the oldest still-existing zoo in the world?",false,1597,"is the old surviving scamp business firm in european union , known for its historical computer architecture and special animate being care , located in the traditional schönbrunn menagerie , see the oldest still - existing menagerie in the world ?? Return a JSON boolean.",False,false
1598,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1598,"does the green vienna city park feature the famous golden johann strauss monument , which is a popular photo spot for tourists and music lovers and is surrounded by well - maintained flower beds ?? Return a JSON boolean.",False,false
1599,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1599,"does the greenish austrian capital urban center parkland have the famed aureate johann strauss monument , which is a popular photo spot for tourist and euphony lover and is surround by well - maintain bloom bottom ?? Return a JSON boolean.",False,false
1600,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1600,"does the light-green vienna metropolis park sport the celebrated golden johann richard strauss repository , which is a popular exposure topographic point for tourer and medicine fan and is surrounded by well - maintained flower beds ?? Return a JSON boolean.",False,false
1601,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1601,"does the green capital of austria city commons feature the famous gilded johann johann strauss memorial , which is a pop photograph place for tourists and medicine lovers and is environ by well - keep blossom bed ?? Return a JSON boolean.",False,false
1602,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1602,"does the green vienna urban center parkland sport the famous aureate johann strauss repository , which is a democratic photograph place for tourer and music lover and is environ by well - maintained blossom beds ?? Return a JSON boolean.",False,false
1603,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1603,"does the light-green austrian capital city park sport the famed gilded johann johann strauss memorial , which is a democratic exposure spot for tourist and music fan and is surround by well - keep bloom beds ?? Return a JSON boolean.",False,false
1604,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1604,"does the greenish capital of austria metropolis commons have the celebrated golden johann strauss memorial , which is a democratic photo topographic point for tourists and euphony lovers and is surrounded by well - keep flower bottom ?? Return a JSON boolean.",False,false
1605,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1605,"does the green austrian capital metropolis park feature the famed golden johann richard strauss monument , which is a pop photograph place for tourist and euphony fan and is environ by well - maintain blossom bed ?? Return a JSON boolean.",False,false
1606,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1606,"does the light-green vienna city parkland have the celebrated gilded johann johann strauss monument , which is a pop photograph topographic point for tourer and music lover and is surrounded by well - maintain flower bottom ?? Return a JSON boolean.",True,true
1607,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1607,"does the light-green capital of austria urban center commons have the famous aureate johann richard strauss repository , which is a pop exposure place for tourists and music lovers and is surround by well - maintained bloom bed ?? Return a JSON boolean.",False,false
1608,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1608,"does the greenish vienna urban center parkland feature the famed gilded johann richard strauss memorial , which is a popular photo spot for tourer and medicine lovers and is surrounded by well - maintained flower bed ?? Return a JSON boolean.",False,false
1609,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1609,"does the greenish vienna metropolis commons feature the famous aureate johann johann strauss repository , which is a popular photo topographic point for tourist and medicine fan and is surrounded by well - maintain bloom bottom ?? Return a JSON boolean.",False,false
1610,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1610,"does the light-green capital of austria urban center park feature the celebrated golden johann strauss monument , which is a democratic exposure spot for tourists and medicine lover and is environ by well - maintain bloom beds ?? Return a JSON boolean.",False,false
1611,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1611,"does the light-green austrian capital city commons sport the famed gilded johann strauss repository , which is a pop photo spot for tourer and euphony lovers and is surrounded by well - maintained blossom bed ?? Return a JSON boolean.",False,false
1612,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1612,"does the greenish capital of austria city park sport the famous aureate johann richard strauss monument , which is a popular photograph place for tourist and music lovers and is environ by well - keep flower bottom ?? Return a JSON boolean.",False,false
1613,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1613,"does the green austrian capital metropolis parkland sport the celebrated golden johann johann strauss memorial , which is a popular photo topographic point for tourists and music lover and is surround by well - maintain flower bed ?? Return a JSON boolean.",False,false
1614,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1614,"does the green austrian capital urban center commons have the famous golden johann johann strauss monument , which is a popular exposure spot for tourer and euphony fan and is surround by well - maintained blossom beds ?? Return a JSON boolean.",False,false
1615,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1615,"does the greenish vienna urban center parkland have the celebrated aureate johann richard strauss repository , which is a pop exposure topographic point for tourist and medicine lover and is surround by well - keep blossom beds ?? Return a JSON boolean.",False,false
1616,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1616,"does the green capital of austria metropolis park feature the famed gilded johann strauss memorial , which is a popular photo topographic point for tourer and music fan and is environ by well - keep bloom beds ?? Return a JSON boolean.",False,false
1617,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1617,"does the green vienna city park have the famed golden johann richard strauss memorial , which is a democratic exposure place for tourists and euphony fan and is surrounded by well - maintained blossom bottom ?? Return a JSON boolean.",False,false
1618,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1618,"does the green capital of austria metropolis parkland feature the celebrated aureate johann richard strauss memorial , which is a pop photograph place for tourist and euphony lovers and is surround by well - maintained bloom beds ?? Return a JSON boolean.",False,false
1619,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1619,"does the greenish austrian capital metropolis commons have the famous golden johann johann strauss memorial , which is a democratic photograph spot for tourists and medicine lover and is environ by well - maintained blossom bed ?? Return a JSON boolean.",False,false
1620,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1620,"does the light-green austrian capital urban center parkland have the famed gilded johann richard strauss repository , which is a popular photo place for tourists and medicine lovers and is surrounded by well - maintain flower bed ?? Return a JSON boolean.",False,false
1621,79,"Does the green Vienna City Park feature the famous golden Johann Strauss Monument, which is a popular photo spot for tourists and music lovers and is surrounded by well-maintained flower beds?",true,1621,"does the greenish austrian capital urban center parkland feature the famed golden johann johann strauss repository , which is a democratic exposure spot for tourists and music fan and is surrounded by well - keep flower beds ?? Return a JSON boolean.",False,false
1622,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1622,"was the magnificent baroque belvedere palace , known for its artistically designed facades and impressive garden landscapes , built in the 18th century as a summer residence for the famous military commander prince eugene of savoy ?? Return a JSON boolean.",False,false
1623,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1623,"was the glorious baroque era belvedere castle , know for its artistically project facade and impressive garden landscapes , construct in the eighteenth 100 as a summertime residence for the famed military commander prince prince eugene of savoy of savoy cabbage ?? Return a JSON boolean.",False,false
1624,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1624,"was the magnificent baroque period summer cypress palace , known for its artistically project frontage and telling garden landscape , built in the 18th century as a summer abode for the celebrated military commandant prince eugene of savoy ?? Return a JSON boolean.",False,false
1625,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1625,"was the brilliant baroque summer cypress palace , cognize for its artistically plan facades and impressive garden landscape painting , build in the eighteenth hundred as a summer residency for the famous military commanding officer prince prince eugene of savoy of savoy cabbage ?? Return a JSON boolean.",False,false
1626,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1626,"was the magnificent baroque burning bush castle , cognize for its artistically designed facade and telling garden landscape , build in the 18th hundred as a summertime residency for the famed military commander prince eugene of savoy ?? Return a JSON boolean.",False,false
1627,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1627,"was the glorious baroque period burning bush castle , know for its artistically plan frontage and telling garden landscape painting , construct in the eighteenth hundred as a summertime abode for the celebrated military commanding officer prince prince eugene of savoy of savoy ?? Return a JSON boolean.",False,false
1628,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1628,"was the brilliant baroque era belvedere palace , known for its artistically designed facades and telling garden landscapes , built in the 18th 100 as a summer residence for the famed military commandant prince eugene of savoy ?? Return a JSON boolean.",False,false
1629,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1629,"was the magnificent baroque era belvedere castle , known for its artistically plan frontage and impressive garden landscape , built in the eighteenth century as a summertime residency for the famous military commandant prince prince eugene of savoy of savoy cabbage ?? Return a JSON boolean.",False,false
1630,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1630,"was the brilliant baroque period burning bush palace , known for its artistically designed facade and impressive garden landscape painting , construct in the 18th century as a summer abode for the famous military commander prince eugene of savoy cabbage ?? Return a JSON boolean.",False,false
1631,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1631,"was the glorious baroque summer cypress castle , known for its artistically project frontage and impressive garden landscapes , build in the 18th century as a summer residence for the celebrated military commanding officer prince eugene of savoy ?? Return a JSON boolean.",False,false
1632,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1632,"was the brilliant baroque belvedere palace , know for its artistically project facade and telling garden landscape painting , build in the 18th 100 as a summertime residency for the celebrated military commandant prince eugene of savoy cabbage ?? Return a JSON boolean.",False,false
1633,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1633,"was the magnificent baroque era burning bush castle , cognize for its artistically plan facades and telling garden landscape painting , built in the eighteenth 100 as a summertime residence for the famed military commanding officer prince eugene of savoy ?? Return a JSON boolean.",False,false
1634,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1634,"was the glorious baroque summer cypress castle , cognize for its artistically plan facade and telling garden landscapes , built in the 18th 100 as a summertime abode for the famous military commander prince prince eugene of savoy of savoy ?? Return a JSON boolean.",False,false
1635,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1635,"was the glorious baroque period summer cypress castle , know for its artistically designed facades and telling garden landscape , construct in the eighteenth century as a summer residency for the famed military commanding officer prince prince eugene of savoy of savoy ?? Return a JSON boolean.",False,false
1636,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1636,"was the brilliant baroque era belvedere castle , cognize for its artistically designed frontage and telling garden landscapes , build in the 18th hundred as a summer abode for the celebrated military commandant prince prince eugene of savoy of savoy cabbage ?? Return a JSON boolean.",False,false
1637,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1637,"was the magnificent baroque period burning bush palace , cognize for its artistically project facades and telling garden landscapes , construct in the eighteenth hundred as a summer residence for the celebrated military commander prince prince eugene of savoy of savoy cabbage ?? Return a JSON boolean.",False,false
1638,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1638,"was the glorious baroque period belvedere palace , know for its artistically project frontage and impressive garden landscape , built in the eighteenth 100 as a summer residence for the famous military commandant prince prince eugene of savoy of savoy ?? Return a JSON boolean.",False,false
1639,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1639,"was the brilliant baroque period belvedere castle , known for its artistically designed frontage and telling garden landscapes , build in the 18th hundred as a summer residency for the famed military commander prince eugene of savoy ?? Return a JSON boolean.",False,false
1640,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1640,"was the brilliant baroque belvedere palace , cognize for its artistically project facade and impressive garden landscape , construct in the 18th century as a summertime abode for the famed military commanding officer prince prince eugene of savoy of savoy ?? Return a JSON boolean.",False,false
1641,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1641,"was the magnificent baroque era summer cypress palace , know for its artistically project facades and telling garden landscape , construct in the 18th 100 as a summertime abode for the celebrated military commandant prince prince eugene of savoy of savoy ?? Return a JSON boolean.",False,false
1642,80,"Was the magnificent baroque Belvedere Palace, known for its artistically designed facades and impressive garden landscapes, built in the 18th century as a summer residence for the famous military commander Prince Eugene of Savoy?",true,1642,"was the glorious baroque period burning bush palace , known for its artistically plan facade and impressive garden landscape , built in the 18th hundred as a summer abode for the famed military commandant prince eugene of savoy ?? Return a JSON boolean.",False,false
1643,81,Can you ski in winter in Styria?,true,1643,can you ski in winter in styria ?? Return a JSON boolean.,True,true
1644,81,Can you ski in winter in Styria?,true,1644,can you ski in wintertime in styria ?? Return a JSON boolean.,True,true
1645,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1645,"is st. stephen 's cathedral in vienna , with its 136 - meter - high south tower , its impressive gothic architectural style , and its striking roof made of approximately 230,000 colorful roof tiles , one of the most famous and most visited landmarks of the austrian capital vienna ?? Return a JSON boolean.",True,true
1646,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1646,"is st. sir leslie stephen 's duomo in austrian capital , with its 136 - metre - high-pitched south tower , its impressive gothic architectural manner , and its dramatic roof do of approximately 230,000 colored roof roofing tile , one of the most famous and most visited turning point of the austrian working capital vienna ?? Return a JSON boolean.",True,true
1647,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1647,"is st. stephen 's cathedral in vienna , with its 136 - m - eminent south column , its telling medieval architectural style , and its striking cap made of approximately 230,000 colorful ceiling tiles , one of the most celebrated and most see landmarks of the austrian capital letter capital of austria ?? Return a JSON boolean.",True,true
1648,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1648,"is st. sir leslie stephen 's duomo in capital of austria , with its 136 - meter - high south column , its telling mediaeval architectural mode , and its spectacular ceiling make of approximately 230,000 colourful cap tile , one of the most famed and most visited landmark of the austrian capital austrian capital ?? Return a JSON boolean.",True,true
1649,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1649,"is st. stephen 's cathedral in capital of austria , with its 136 - meter - eminent south pillar , its impressive medieval architectural manner , and its spectacular roof made of approximately 230,000 colourful ceiling tile , one of the most famous and most visit turning point of the austrian capital vienna ?? Return a JSON boolean.",True,true
1650,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1650,"is st. stephen 's duomo in vienna , with its 136 - m - high south pillar , its impressive gothic architectural style , and its dramatic ceiling make of approximately 230,000 colorful cap roofing tile , one of the most celebrated and most visit landmark of the austrian working capital austrian capital ?? Return a JSON boolean.",True,true
1651,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1651,"is st. stephen 's cathedral in austrian capital , with its 136 - metre - eminent south tower , its impressive mediaeval architectural mode , and its striking ceiling do of approximately 230,000 colorful roof tiles , one of the most famed and most see landmark of the austrian capital letter capital of austria ?? Return a JSON boolean.",True,true
1652,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1652,"is st. sir leslie stephen 's cathedral in austrian capital , with its 136 - m - high-pitched south pillar , its telling mediaeval architectural manner , and its striking cap make of approximately 230,000 colored cap tiles , one of the most famous and most visit landmark of the austrian capital letter austrian capital ?? Return a JSON boolean.",True,true
1653,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1653,"is st. sir leslie stephen 's cathedral in vienna , with its 136 - meter - high-pitched south tower , its telling mediaeval architectural style , and its spectacular roof do of approximately 230,000 colourful roof tile , one of the most celebrated and most see landmarks of the austrian working capital capital of austria ?? Return a JSON boolean.",True,true
1654,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1654,"is st. sir leslie stephen 's cathedral in capital of austria , with its 136 - metre - high south column , its telling gothic architectural manner , and its dramatic cap made of approximately 230,000 colored ceiling roofing tile , one of the most celebrated and most see landmarks of the austrian capital letter vienna ?? Return a JSON boolean.",True,true
1655,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1655,"is st. sir leslie stephen 's duomo in austrian capital , with its 136 - m - high south tower , its impressive medieval architectural mode , and its spectacular cap do of approximately 230,000 colored ceiling tiles , one of the most famed and most visited landmarks of the austrian capital austrian capital ?? Return a JSON boolean.",True,true
1656,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1656,"is st. stephen 's duomo in capital of austria , with its 136 - metre - high-pitched south column , its telling medieval architectural style , and its striking roof make of approximately 230,000 colorful cap roofing tile , one of the most famous and most see turning point of the austrian capital capital of austria ?? Return a JSON boolean.",True,true
1657,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1657,"is st. stephen 's duomo in austrian capital , with its 136 - meter - high-pitched south pillar , its impressive gothic architectural mode , and its dramatic cap made of approximately 230,000 colored roof tile , one of the most famed and most visited turning point of the austrian capital letter capital of austria ?? Return a JSON boolean.",True,true
1658,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1658,"is st. sir leslie stephen 's duomo in vienna , with its 136 - metre - eminent south column , its impressive gothic architectural mode , and its spectacular roof make of approximately 230,000 colourful ceiling roofing tile , one of the most famed and most visit landmark of the austrian working capital vienna ?? Return a JSON boolean.",True,true
1659,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1659,"is st. sir leslie stephen 's cathedral in capital of austria , with its 136 - m - high south tower , its impressive mediaeval architectural manner , and its striking ceiling made of approximately 230,000 colorful roof tiles , one of the most famed and most visited turning point of the austrian working capital vienna ?? Return a JSON boolean.",True,true
1660,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1660,"is st. stephen 's cathedral in austrian capital , with its 136 - m - eminent south column , its impressive medieval architectural style , and its dramatic cap made of approximately 230,000 colourful roof tile , one of the most celebrated and most visited landmark of the austrian working capital austrian capital ?? Return a JSON boolean.",True,true
1661,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1661,"is st. sir leslie stephen 's cathedral in vienna , with its 136 - meter - eminent south tower , its telling gothic architectural style , and its striking ceiling made of approximately 230,000 colored cap tiles , one of the most famous and most visit landmarks of the austrian capital vienna ?? Return a JSON boolean.",True,true
1662,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1662,"is st. sir leslie stephen 's duomo in vienna , with its 136 - metre - high south pillar , its telling mediaeval architectural mode , and its dramatic roof do of approximately 230,000 colorful ceiling tile , one of the most celebrated and most see turning point of the austrian capital austrian capital ?? Return a JSON boolean.",True,true
1663,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1663,"is st. sir leslie stephen 's cathedral in vienna , with its 136 - m - high-pitched south tower , its telling medieval architectural manner , and its striking roof make of approximately 230,000 colourful roof tile , one of the most celebrated and most visit landmarks of the austrian capital letter capital of austria ?? Return a JSON boolean.",True,true
1664,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1664,"is st. sir leslie stephen 's duomo in capital of austria , with its 136 - meter - high-pitched south pillar , its impressive medieval architectural style , and its spectacular ceiling do of approximately 230,000 colorful ceiling roofing tile , one of the most famed and most visit landmarks of the austrian capital letter capital of austria ?? Return a JSON boolean.",True,true
1665,82,"Is St. Stephen's Cathedral in Vienna, with its 136-meter-high south tower, its impressive Gothic architectural style, and its striking roof made of approximately 230,000 colorful roof tiles, one of the most famous and most visited landmarks of the Austrian capital Vienna?",true,1665,"is st. sir leslie stephen 's cathedral in vienna , with its 136 - metre - high south column , its impressive mediaeval architectural mode , and its striking cap do of approximately 230,000 colored roof roofing tile , one of the most famous and most visited turning point of the austrian capital capital of austria ?? Return a JSON boolean.",True,true
